F.j1.a1;F.j2.a1;F.j3.a1;F.j1.a0;F.j2.a0;F.j3.a0
0,098339571734475370;4,66177087794433e-02;3,99097430406852e-02;0,139156830835117762;6,00958458244111e-02;3,85532976445396e-02
0,098500471092077088;4,67168522483940e-02;3,99899571734475e-02;0,139374625267665947;6,02200856531049e-02;3,86271520342612e-02
0,098661691648822269;4,68179014989293e-02;4,00689935760171e-02;0,139593019271948615;6,03435974304069e-02;3,86995503211991e-02
0,098826745182012843;4,69195289079229e-02;4,01491648822270e-02;0,139811948608137032;6,04692291220557e-02;3,87749036402570e-02
0,098990685224839406;4,70222912205567e-02;4,02274518201285e-02;0,140028608137044958;6,05933404710921e-02;3,88495074946467e-02
0,099151349036402575;4,71243040685225e-02;4,03046895074946e-02;0,140244239828693801;6,07182655246253e-02;3,89232762312634e-02
0,099311841541755888;4,72265096359743e-02;4,03853533190578e-02;0,140464625267665955;6,08429122055675e-02;3,89964239828694e-02
0,099473383297644546;4,73286937901499e-02;4,04642398286938e-02;0,140680256959314770;6,09671948608137e-02;3,90710278372591e-02
0,099634817987152041;4,74279014989293e-02;4,05443897216274e-02;0,140896852248394017;6,10933404710921e-02;3,91452890792291e-02
0,099794518201284793;4,75314775160600e-02;4,06224197002141e-02;0,141111563169164872;6,12199571734475e-02;3,92189079229122e-02
0,099958265524625264;4,76344539614561e-02;4,07016702355460e-02;0,141330214132762311;6,13449464668094e-02;3,92926766595289e-02
0,100117837259100645;4,77349036402570e-02;4,07794860813704e-02;0,141544068522483940;6,14679229122056e-02;3,93687580299786e-02
0,100277408993576012;4,78372162740899e-02;4,08584796573876e-02;0,141759271948608129;6,15915845824411e-02;3,94435117773019e-02
0,100439528907922918;4,79388008565311e-02;4,09389293361884e-02;0,141976980728051400;6,17152248394004e-02;3,95156316916488e-02
0,100601220556745183;4,80411777301927e-02;4,10176231263383e-02;0,142191177730192714;6,18405353319058e-02;3,95907280513919e-02
0,100761927194860809;4,81394004282655e-02;4,10978158458244e-02;0,142406745182012850;6,19671520342612e-02;3,96635760171306e-02
0,100920599571734479;4,82395289079229e-02;4,11769593147752e-02;0,142621027837259107;6,20921841541756e-02;3,97359957173448e-02
0,101081477516059962;4,83411349036403e-02;4,12538115631692e-02;0,142833404710920764;6,22194218415418e-02;3,98099143468951e-02
0,101242334047109209;4,84417130620985e-02;4,13331049250535e-02;0,143047323340471100;6,23447965738758e-02;3,98844325481799e-02
0,101403832976445396;4,85435117773019e-02;4,14128265524625e-02;0,143264197002141325;6,24696359743041e-02;3,99595074946467e-02
0,101563897216274096;4,86466167023555e-02;4,14931691648822e-02;0,143480107066381146;6,25935974304068e-02;4,00330406852248e-02
0,101722162740899361;4,87460599571734e-02;4,15734475374732e-02;0,143694603854389730;6,27174946466809e-02;4,01085224839400e-02
0,101881006423982873;4,88479014989293e-02;4,16528693790150e-02;0,143909443254817998;6,28423982869379e-02;4,01820342612420e-02
0,102039828693790149;4,89485867237687e-02;4,17302997858672e-02;0,144126680942184143;6,29680085653105e-02;4,02562312633833e-02
0,102201777301927199;4,90481156316916e-02;4,18093361884368e-02;0,144342633832976436;6,30894432548180e-02;4,03275160599572e-02
0,102357901498929330;4,91493361884368e-02;4,18886295503212e-02;0,144554389721627402;6,32126980728051e-02;4,04029550321199e-02
0,102520471092077084;4,92518201284797e-02;4,19672591006424e-02;0,144765738758029977;6,33371948608137e-02;4,04762526766595e-02
0,102678029978586730;4,93537259100642e-02;4,20444539614561e-02;0,144979314775160600;6,34592077087794e-02;4,05498286937901e-02
0,102834047109207710;4,94529978586724e-02;4,21237473233405e-02;0,145193725910064242;6,35852676659529e-02;4,06233832976445e-02
0,102994817987152029;4,95543254817987e-02;4,22038115631692e-02;0,145407323340471101;6,37088008565311e-02;4,07002355460385e-02
0,103152783725910066;4,96558886509636e-02;4,22835331905782e-02;0,145616145610278386;6,38343254817987e-02;4,07719914346895e-02
0,103310792291220560;4,97577301927195e-02;4,23631263383298e-02;0,145830235546038550;6,39576231263383e-02;4,08491648822270e-02
0,103469229122055681;4,98565952890792e-02;4,24405353319058e-02;0,146039807280513911;6,40822912205567e-02;4,09210920770878e-02
0,103627237687366161;4,99586723768737e-02;4,25186509635974e-02;0,146256466809421837;6,42059528907923e-02;4,09963597430407e-02
0,103786145610278366;5,00630406852248e-02;4,25967451820128e-02;0,146469935760171310;6,43301713062099e-02;4,10706852248394e-02
0,103943554603854391;5,01631691648822e-02;4,26770663811563e-02;0,146686038543897224;6,44544539614561e-02;4,11439186295503e-02
0,104101884368308348;5,02614561027837e-02;4,27559528907923e-02;0,146895353319057814;6,45791648822270e-02;4,12165096359743e-02
0,104260192719486083;5,03627837259101e-02;4,28361241970021e-02;0,147107430406852258;6,47023768736617e-02;4,12896788008565e-02
0,104417858672376879;5,04647537473233e-02;4,29137687366167e-02;0,147317665952890781;6,48280728051392e-02;4,13627837259101e-02
0,104577044967880090;5,05655888650964e-02;4,29941113490364e-02;0,147524796573875794;6,49518415417559e-02;4,14375160599572e-02
0,104734753747323342;5,06664453961456e-02;4,30747323340471e-02;0,147736209850107075;6,50755460385439e-02;4,15090149892934e-02
0,104892847965738764;5,07687794432548e-02;4,31576659528908e-02;0,147945246252676660;6,51986509635974e-02;4,15836616702355e-02
0,105050235546038540;5,08732762312634e-02;4,32373019271949e-02;0,148161605995717344;6,53216059957173e-02;4,16550321199143e-02
0,105209871520342613;5,09736616702355e-02;4,33200000000000e-02;0,148371584582441124;6,54494860813705e-02;4,17286081370450e-02
0,105372334047109203;5,10783511777302e-02;4,33979657387580e-02;0,148583383297644533;6,55756959314775e-02;4,18036830835118e-02
0,105530942184154181;5,11801498929336e-02;4,34762740899358e-02;0,148798458244111337;6,57018201284797e-02;4,18777944325482e-02
0,105687965738758036;5,12814561027837e-02;4,35547323340471e-02;0,149014903640256963;6,58262098501071e-02;4,19531263383298e-02
0,105846745182012841;5,13831477516060e-02;4,36344967880086e-02;0,149226295503211981;6,59517130620985e-02;4,20266595289079e-02
0,106006209850107072;5,14813276231263e-02;4,37149678800857e-02;0,149437237687366165;6,60782655246253e-02;4,20998501070664e-02
0,106164518201284794;5,15844539614561e-02;4,37916059957173e-02;0,149646638115631697;6,62045610278373e-02;4,21726338329764e-02
0,106322676659528909;5,16830620985011e-02;4,38708993576017e-02;0,149858993576017119;6,63305567451820e-02;4,22463811563169e-02
0,106483211991434693;5,17829764453961e-02;4,39524197002141e-02;0,150069892933618831;6,64554175588865e-02;4,23195931477516e-02
0,106641884368308348;5,18836402569593e-02;4,40308993576017e-02;0,150282826552462528;6,65781156316917e-02;4,23937901498929e-02
0,106797237687366167;5,19844753747323e-02;4,41095289079229e-02;0,150494346895074960;6,67042398286938e-02;4,24649250535332e-02
0,106957901498929336;5,20870449678801e-02;4,41898072805139e-02;0,150702655246252676;6,68284582441113e-02;4,25388222698073e-02
0,107114817987152028;5,21873447537473e-02;4,42695717344754e-02;0,150915032119914361;6,69541970021413e-02;4,26123554603854e-02
0,107269614561027835;5,22903426124197e-02;4,43492719486081e-02;0,151121627408993570;6,70791862955032e-02;4,26856316916488e-02
0,107427473233404708;5,23912205567452e-02;4,44281584582441e-02;0,151333404710920771;6,72034475374732e-02;4,27591862955032e-02
0,107585567451820130;5,24929764453961e-02;4,45072805139186e-02;0,151542355460385442;6,73255246252677e-02;4,28339186295503e-02
0,107745310492505353;5,25949678800857e-02;4,45831905781585e-02;0,151752826552462527;6,74491220556745e-02;4,29085438972163e-02
0,107898008565310496;5,26960385438972e-02;4,46642398286938e-02;0,151961755888650962;6,75717987152034e-02;4,29807922912206e-02
0,108055802997858677;5,27954817987152e-02;4,47422483940043e-02;0,152171391862955030;6,76967451820129e-02;4,30555032119914e-02
0,108215503211991429;5,28968094218415e-02;4,48197644539615e-02;0,152377173447537484;6,78200856531049e-02;4,31293147751606e-02
0,108372762312633833;5,29977516059957e-02;4,48982869379015e-02;0,152584946466809424;6,79430192719486e-02;4,32031477516060e-02
0,108530963597430405;5,30995931477516e-02;4,49774518201285e-02;0,152793254817987140;6,80703854389722e-02;4,32747323340471e-02
0,108687794432548182;5,32014346895075e-02;4,50594860813704e-02;0,153003404710920776;6,81955460385439e-02;4,33477516059957e-02
0,108844304068522482;5,33024839400428e-02;4,51396573875803e-02;0,153214218415417547;6,83185224839400e-02;4,34213062098501e-02
0,109000642398286940;5,34042826552463e-02;4,52176445396146e-02;0,153418865096359741;6,84423340471092e-02;4,34949250535332e-02
0,109157216274089933;5,35070877944325e-02;4,52945824411135e-02;0,153626895074946479;6,85678158458244e-02;4,35670449678801e-02
0,109315567451820125;5,36119057815846e-02;4,53722912205567e-02;0,153835139186295516;6,86926766595289e-02;4,36395503211991e-02
0,109470299785867239;5,37145824411135e-02;4,54528265524625e-02;0,154041070663811563;6,88165738758030e-02;4,37123340471092e-02
0,109625867237687372;5,38168522483940e-02;4,55325910064240e-02;0,154248436830835112;6,89417344753747e-02;4,37857387580300e-02
0,109782740899357606;5,39161884368308e-02;4,56120770877944e-02;0,154458693790149898;6,90639400428266e-02;4,38574089935760e-02
0,109941156316916491;5,40164239828694e-02;4,56921841541756e-02;0,154667323340471091;6,91895931477516e-02;4,39322912205567e-02
0,110096595289079224;5,41177730192719e-02;4,57696145610278e-02;0,154874475374732340;6,93126552462527e-02;4,40040042826552e-02
0,110252141327623121;5,42181798715203e-02;4,58501713062099e-02;0,155082119914346894;6,94361456102784e-02;4,40768950749465e-02
0,110413126338329767;5,43186509635974e-02;4,59297644539615e-02;0,155289978586723776;6,95594860813705e-02;4,41492933618844e-02
0,110566702355460386;5,44205139186296e-02;4,60092719486081e-02;0,155499250535331895;6,96819700214133e-02;4,42219057815846e-02
0,110720856531049253;5,45240899357602e-02;4,60893790149893e-02;0,155705995717344753;6,98058886509636e-02;4,42942398286938e-02
0,110875289079229125;5,46255674518201e-02;4,61670449678801e-02;0,155913811563169163;6,99287580299786e-02;4,43662526766595e-02
0,111032077087794431;5,47262955032120e-02;4,62449250535332e-02;0,156121327623126332;7,00524197002141e-02;4,44404710920771e-02
0,111187730192719492;5,48250963597430e-02;4,63251820128480e-02;0,156328843683083502;7,01770021413276e-02;4,45142184154176e-02
0,111344860813704497;5,49248822269807e-02;4,64021841541756e-02;0,156535246252676646;7,03030192719486e-02;4,45856102783726e-02
0,111499443254817990;5,50282869379015e-02;4,64816916488223e-02;0,156740364025695939;7,04272162740899e-02;4,46577516059957e-02
0,111654989293361886;5,51308993576017e-02;4,65612419700214e-02;0,156947387580299774;7,05502783725910e-02;4,47333190578158e-02
0,111806873661670234;5,52328907922912e-02;4,66409421841542e-02;0,157153062098501078;7,06730620985011e-02;4,48073661670236e-02
0,111964775160599578;5,53331691648822e-02;4,67194860813704e-02;0,157358394004282642;7,07958244111349e-02;4,48799143468951e-02
0,112118179871520340;5,54372591006424e-02;4,67969164882227e-02;0,157561177730192709;7,09220342612420e-02;4,49527194860814e-02
0,112272376873661664;5,55368522483940e-02;4,68779229122056e-02;0,157766659528907921;7,10463597430407e-02;4,50237687366167e-02
0,112429528907922918;5,56416488222698e-02;4,69578800856531e-02;0,157972719486081381;7,11707708779443e-02;4,50966167023555e-02
0,112584796573875809;5,57437259100642e-02;4,70376659528908e-02;0,158182591006423984;7,12955246252677e-02;4,51703426124197e-02
0,112739486081370452;5,58455032119914e-02;4,71154603854390e-02;0,158392077087794431;7,14193576017131e-02;4,52461027837259e-02
0,112891670235546041;5,59466381156317e-02;4,71953961456103e-02;0,158597537473233408;7,15446680942184e-02;4,53205139186295e-02
0,113047473233404708;5,60469164882227e-02;4,72746038543897e-02;0,158804068522483938;7,16715845824411e-02;4,53916702355460e-02
0,113205460385438966;5,61502355460385e-02;4,73537259100642e-02;0,159008029978586735;7,17958886509636e-02;4,54662955032120e-02
0,113364946466809419;5,62515845824411e-02;4,74316059957173e-02;0,159215610278372582;7,19204710920771e-02;4,55392505353319e-02
0,113516102783725911;5,63537901498929e-02;4,75112419700214e-02;0,159421134903640266;7,20452676659529e-02;4,56132119914347e-02
0,113668565310492506;5,64567880085653e-02;4,75885010706638e-02;0,159625246252676656;7,21678372591006e-02;4,56856745182013e-02
0,113823340471092077;5,65591434689508e-02;4,76664882226981e-02;0,159829743040685229;7,22942826552462e-02;4,57599357601713e-02
0,113977623126338329;5,66608351177730e-02;4,77457173447537e-02;0,160032612419700210;7,24157387580300e-02;4,58341113490364e-02
0,114130535331905786;5,67641541755889e-02;4,78235117773019e-02;0,160238051391862951;7,25385010706638e-02;4,59070235546039e-02
0,114286231263383303;5,68671306209850e-02;4,78997858672377e-02;0,160443576017130635;7,26592291220557e-02;4,59807494646681e-02
0,114441263383297645;5,69681798715203e-02;4,79789935760171e-02;0,160652505353319069;7,27825695931478e-02;4,60528479657388e-02
0,114597537473233410;5,70678800856531e-02;4,80591862955032e-02;0,160856381156316924;7,29051177730193e-02;4,61263597430407e-02
0,114751284796573871;5,71702997858672e-02;4,81391434689507e-02;0,161057623126338340;7,30326124197002e-02;4,61988008565311e-02
0,114904432548179877;5,72732548179872e-02;4,82152890792291e-02;0,161260513918629556;7,31580513918630e-02;4,62745182012848e-02
0,115058522483940037;5,73777730192720e-02;4,82922269807280e-02;0,161460107066381170;7,32821199143469e-02;4,63473233404711e-02
0,115211798715203428;5,74810492505353e-02;4,83704496788009e-02;0,161659785867237699;7,34043683083512e-02;4,64205139186296e-02
0,115363468950749462;5,75847537473233e-02;4,84481156316917e-02;0,161860856531049258;7,35304282655246e-02;4,64920342612420e-02
0,115518929336188431;5,76832762312634e-02;4,85264453961456e-02;0,162063190578158461;7,36529978586724e-02;4,65638329764454e-02
0,115674325481798720;5,77820556745182e-02;4,86063169164882e-02;0,162265032119914360;7,37743040685225e-02;4,66360813704497e-02
0,115824796573875802;5,78865524625268e-02;4,86851177730193e-02;0,162470620985010694;7,38986081370450e-02;4,67083725910064e-02
0,115979507494646680;5,79901713062098e-02;4,87626980728051e-02;0,162675738758029986;7,40219914346895e-02;4,67812633832976e-02
0,116132912205567457;5,80926124197002e-02;4,88403640256959e-02;0,162875974304068527;7,41461241970021e-02;4,68523982869379e-02
0,116284989293361882;5,81938329764454e-02;4,89177944325482e-02;0,163077601713062098;7,42720128479657e-02;4,69269164882227e-02
0,116436209850107067;5,82951605995717e-02;4,89985867237687e-02;0,163280942184154176;7,43959957173448e-02;4,69987366167024e-02
0,116586873661670240;5,83976873661670e-02;4,90781584582441e-02;0,163488886509635972;7,45196359743041e-02;4,70697430406852e-02
0,116736745182012852;5,85006209850107e-02;4,91563383297645e-02;0,163689271948608134;7,46481156316916e-02;4,71414346895075e-02
0,116891627408993573;5,86006209850107e-02;4,92332119914347e-02;0,163889036402569604;7,47696145610278e-02;4,72132334047109e-02
0,117042869379014994;5,87008565310492e-02;4,93126552462527e-02;0,164093683083511771;7,48934903640257e-02;4,72855888650964e-02
0,117196445396145613;5,88003426124197e-02;4,93928693790150e-02;0,164297580299785861;7,50175588865096e-02;4,73605353319058e-02
0,117352698072805142;5,89003211991435e-02;4,94722698072805e-02;0,164506167023554611;7,51435117773019e-02;4,74329550321199e-02
0,117505396145610272;5,90004068522484e-02;4,95518201284797e-02;0,164708329764453959;7,52680942184154e-02;4,75069593147752e-02
0,117656937901498934;5,91024411134904e-02;4,96300856531049e-02;0,164912291220556756;7,53900000000000e-02;4,75775374732334e-02
0,117807216274089938;5,92058244111349e-02;4,97091434689508e-02;0,165112312633832969;7,55150321199144e-02;4,76487794432548e-02
0,117957494646680941;5,93093361884368e-02;4,97860813704497e-02;0,165312334047109211;7,56368736616702e-02;4,77209421841542e-02
0,118109336188436831;5,94108351177730e-02;4,98637473233405e-02;0,165512591006423987;7,57610064239829e-02;4,77940256959315e-02
0,118258094218415419;5,95115203426124e-02;4,99434047109208e-02;0,165716188436830836;7,58856531049251e-02;4,78655032119914e-02
0,118412398286937906;5,96148822269807e-02;5,00206852248394e-02;0,165911627408993567;7,60092077087794e-02;4,79385010706638e-02
0,118568137044967881;5,97184368308351e-02;5,00982012847966e-02;0,166113361884368316;7,61319914346895e-02;4,80093576017131e-02
0,118720513918629547;5,98203640256959e-02;5,01759957173448e-02;0,166314432548179875;7,62563597430407e-02;4,80798715203426e-02
0,118872740899357607;5,99204068522484e-02;5,02551177730193e-02;0,166517044967880085;7,63805995717345e-02;4,81539614561028e-02
0,119026038543897220;6,00237473233405e-02;5,03316274089936e-02;0,166718351177730206;7,65043254817987e-02;4,82258672376874e-02
0,119178372591006429;6,01270663811563e-02;5,04095717344754e-02;0,166918736616702368;7,66293790149893e-02;4,82971734475375e-02
0,119329700214132764;6,02297858672377e-02;5,04878158458244e-02;0,167121648822269819;7,67508137044968e-02;4,83708137044968e-02
0,119480856531049257;6,03314989293362e-02;5,05664025695931e-02;0,167320813704496779;7,68734261241970e-02;4,84434689507495e-02
0,119632890792291224;6,04343897216274e-02;5,06441113490364e-02;0,167519957173447531;7,69976231263383e-02;4,85148608137045e-02
0,119786359743040680;6,05331477516060e-02;5,07216702355460e-02;0,167720492505353314;7,71197858672377e-02;4,85875374732334e-02
0,119939122055674516;6,06335760171306e-02;5,07986723768737e-02;0,167919014989293375;7,72450107066381e-02;4,86593790149893e-02
0,120093297644539618;6,07364882226981e-02;5,08767237687366e-02;0,168121092077087808;7,73680513918630e-02;4,87322698072805e-02
0,120243468950749471;6,08401927194861e-02;5,09552034261242e-02;0,168319807280513906;7,74882226980728e-02;4,88037044967880e-02
0,120395717344753753;6,09443897216274e-02;5,10344111349036e-02;0,168520299785867245;7,76119057815846e-02;4,88745610278373e-02
0,120545824411134900;6,10454817987152e-02;5,11125481798715e-02;0,168717858672376875;7,77362955032120e-02;4,89475588865096e-02
0,120696595289079223;6,11437044967880e-02;5,11902997858672e-02;0,168916680942184150;7,78578586723769e-02;4,90209207708779e-02
0,120848886509635975;6,12486295503212e-02;5,12678372591006e-02;0,169115524625267660;7,79807280513919e-02;4,90898501070664e-02
0,121003533190578161;6,13506423982869e-02;5,13475802997859e-02;0,169313383297644532;7,81008351177730e-02;4,91615631691649e-02
0,121156017130620991;6,14522912205567e-02;5,14259743040685e-02;0,169516830835117760;7,82216059957173e-02;4,92321841541756e-02
0,121306852248394006;6,15544753747323e-02;5,15039400428266e-02;0,169715974304068512;7,83453747323340e-02;4,93043897216274e-02
0,121457387580299780;6,16549464668094e-02;5,15816059957173e-02;0,169913747323340469;7,84675160599572e-02;4,93756959314775e-02
0,121610813704496792;6,17566595289079e-02;5,16587152034261e-02;0,170107537473233400;7,85902355460385e-02;4,94477301927195e-02
0,121762162740899363;6,18579229122056e-02;5,17362312633833e-02;0,170305503211991421;7,87139186295503e-02;4,95179657387580e-02
0,121915224839400427;6,19585010706638e-02;5,18141755888651e-02;0,170503490364025706;7,88359743040685e-02;4,95904496788009e-02
0,122068715203426117;6,20597216274090e-02;5,18916916488223e-02;0,170699486081370450;7,89593790149893e-02;4,96629764453961e-02
0,122218436830835123;6,21588008565310e-02;5,19711563169165e-02;0,170900428265524623;7,90824625267666e-02;4,97351605995717e-02
0,122368586723768741;6,22624625267666e-02;5,20487366167024e-02;0,171099014989293363;7,92062098501071e-02;4,98052676659529e-02
0,122517987152034255;6,23630192719486e-02;5,21271734475375e-02;0,171301884368308344;7,93279229122056e-02;4,98752890792291e-02
0,122670235546038550;6,24664025695931e-02;5,22036830835118e-02;0,171498329764453949;7,94519486081370e-02;4,99454603854390e-02
0,122824625267665952;6,25685653104925e-02;5,22801498929336e-02;0,171692419700214122;7,95748179871520e-02;5,00181370449679e-02
0,122975481798715203;6,26694004282655e-02;5,23577516059957e-02;0,171891798715203437;7,96968308351178e-02;5,00893576017131e-02
0,123128394004282660;6,27717987152034e-02;5,24376659528908e-02;0,172090321199143470;7,98177944325482e-02;5,01602997858672e-02
0,123281134903640260;6,28731049250535e-02;5,25145610278373e-02;0,172287858672376865;7,99382869379015e-02;5,02311349036403e-02
0,123433725910064240;6,29750321199143e-02;5,25937473233405e-02;0,172484368308351177;8,00642398286938e-02;5,03032548179871e-02
0,123580813704496792;6,30783940042827e-02;5,26730835117773e-02;0,172685374732334057;8,01863597430407e-02;5,03762740899358e-02
0,123729678800856530;6,31805567451820e-02;5,27508779443255e-02;0,172882997858672366;8,03100856531049e-02;5,04480299785867e-02
0,123880513918629545;6,32811349036403e-02;5,28317558886510e-02;0,173081884368308347;8,04339828693790e-02;5,05208993576017e-02
0,124033233404710924;6,33835117773019e-02;5,29086509635974e-02;0,173280792291220564;8,05553533190578e-02;5,05909850107066e-02
0,124179871520342613;6,34874732334047e-02;5,29859528907923e-02;0,173478051391862953;8,06776445396146e-02;5,06640256959315e-02
0,124324903640256959;6,35869807280514e-02;5,30620128479657e-02;0,173677944325481809;8,08006638115632e-02;5,07343040685225e-02
0,124474732334047114;6,36910706638116e-02;5,31403854389722e-02;0,173879207708779432;8,09217773019272e-02;5,08064453961456e-02
0,124621263383297640;6,37919271948608e-02;5,32195931477516e-02;0,174076809421841533;8,10455460385439e-02;5,08776231263383e-02
0,124771027837259102;6,38937044967880e-02;5,32984582441113e-02;0,174272248394004292;8,11676017130621e-02;5,09478586723769e-02
0,124918715203426123;6,39948394004283e-02;5,33735546038544e-02;0,174468800856531048;8,12880299785867e-02;5,10195074946467e-02
0,125068565310492513;6,40976873661670e-02;5,34514132762313e-02;0,174661006423982856;8,14107922912206e-02;5,10889721627409e-02
0,125216552462526776;6,42001713062098e-02;5,35302997858672e-02;0,174854132762312625;8,15342398286938e-02;5,11591434689508e-02
0,125368479657387594;6,43026766595289e-02;5,36070021413276e-02;0,175053190578158463;8,16576445396146e-02;5,12287580299786e-02
0,125518972162740911;6,44050963597430e-02;5,36845396145610e-02;0,175247537473233406;8,17783297644540e-02;5,13006638115632e-02
0,125670278372591010;6,45071092077088e-02;5,37622055674518e-02;0,175442676659528896;8,19005139186296e-02;5,13721413276231e-02
0,125820770877944327;6,46103854389722e-02;5,38420128479657e-02;0,175636359743040676;8,20234475374732e-02;5,14425695931478e-02
0,125970899357601723;6,47137044967880e-02;5,39207708779443e-02;0,175831092077087803;8,21455032119914e-02;5,15144753747323e-02
0,126119143468950756;6,48154389721627e-02;5,39964453961456e-02;0,176024839400428262;8,22683297644540e-02;5,15869379014989e-02
0,126267173447537462;6,49168308351178e-02;5,40736402569593e-02;0,176220835117773006;8,23879871520343e-02;5,16586509635974e-02
0,126419014989293366;6,50162312633833e-02;5,41516702355460e-02;0,176414518201284787;8,25125910064240e-02;5,17294004282655e-02
0,126565567451820127;6,51164453961456e-02;5,42310064239829e-02;0,176611905781584588;8,26329764453961e-02;5,18010706638116e-02
0,126715888650963587;6,52168950749465e-02;5,43080942184154e-02;0,176805331905781571;8,27535546038544e-02;5,18725053533191e-02
0,126860578158458248;6,53155674518201e-02;5,43867451820128e-02;0,177001905781584590;8,28758029978587e-02;5,19438972162741e-02
0,127009871520342599;6,54175588865096e-02;5,44656959314775e-02;0,177195781584582435;8,29988865096360e-02;5,20168736616702e-02
0,127161327623126347;6,55197644539615e-02;5,45429550321199e-02;0,177390620985010711;8,31210278372591e-02;5,20880728051392e-02
0,127310985010706645;6,56214346895075e-02;5,46197858672377e-02;0,177585931477516057;8,32441970021413e-02;5,21600428265525e-02
0,127460385438972174;6,57242826552463e-02;5,46980728051392e-02;0,177781670235546030;8,33640685224839e-02;5,22314989293362e-02
0,127612012847965750;6,58258672376874e-02;5,47750963597430e-02;0,177977301927194853;8,34878158458244e-02;5,23022055674518e-02
0,127761927194860819;6,59262740899358e-02;5,48532334047109e-02;0,178170021413276231;8,36066595289079e-02;5,23749464668094e-02
0,127911541755888647;6,60271948608137e-02;5,49312633832976e-02;0,178364603854389708;8,37328907922912e-02;5,24472805139186e-02
0,128057473233404717;6,61293790149893e-02;5,50082655246253e-02;0,178559743040685226;8,38562098501071e-02;5,25195503211991e-02
0,128205910064239842;6,62340256959315e-02;5,50878586723769e-02;0,178754004282655254;8,39767451820129e-02;5,25904282655246e-02
0,128354304068522496;6,63364025695932e-02;5,51646252676660e-02;0,178950471092077096;8,40983725910064e-02;5,26607922912206e-02
0,128506573875802999;6,64392933618844e-02;5,52415417558886e-02;0,179145738758029971;8,42198715203426e-02;5,27307494646681e-02
0,128657387580299792;6,65401927194861e-02;5,53217130620985e-02;0,179337580299785859;8,43405567451820e-02;5,27988008565310e-02
0,128804817987152043;6,66423982869379e-02;5,54010278372591e-02;0,179529379014989304;8,44629122055675e-02;5,28703426124197e-02
0,128953576017130617;6,67449678800857e-02;5,54779229122056e-02;0,179722162740899361;8,45845610278373e-02;5,29425695931478e-02
0,129099443254817980;6,68458672376874e-02;5,55545182012848e-02;0,179911905781584586;8,47082441113490e-02;5,30138329764454e-02
0,129245417558886522;6,69481370449679e-02;5,56329764453961e-02;0,180103447537473232;8,48298501070664e-02;5,30825481798715e-02
0,129392526766595295;6,70513062098501e-02;5,57106852248394e-02;0,180294625267665959;8,49529336188437e-02;5,31542184154176e-02
0,129538972162740906;6,71532548179871e-02;5,57889079229122e-02;0,180486680942184147;8,50790792291221e-02;5,32237044967880e-02
0,129686381156316921;6,72562098501071e-02;5,58654389721627e-02;0,180680535331905784;8,52001498929336e-02;5,32953104925054e-02
0,129832269807280520;6,73566167023555e-02;5,59431905781585e-02;0,180873790149892938;8,53221627408994e-02;5,33657601713062e-02
0,129982334047109210;6,74606423982869e-02;5,60210492505353e-02;0,181062141327623133;8,54423340471092e-02;5,34354817987152e-02
0,130131006423982870;6,75601927194861e-02;5,60970877944326e-02;0,181253340471092067;8,55653747323340e-02;5,35079657387580e-02
0,130279850107066386;6,76612205567452e-02;5,61742398286938e-02;0,181444475374732322;8,56912419700214e-02;5,35776873661670e-02
0,130429957173447547;6,77632976445396e-02;5,62524625267666e-02;0,181634817987152031;8,58138329764454e-02;5,36483725910064e-02
0,130575353319057813;6,78630406852248e-02;5,63319057815846e-02;0,181824775160599583;8,59336402569593e-02;5,37180513918630e-02
0,130723597430406846;6,79644753747323e-02;5,64113918629550e-02;0,182014368308351188;8,60555888650964e-02;5,37911777301927e-02
0,130869357601713060;6,80658244111349e-02;5,64892719486081e-02;0,182207087794432537;8,61751391862955e-02;5,38591648822270e-02
0,131016488222698069;6,81647751605996e-02;5,65641755888651e-02;0,182404732334047109;8,62972805139186e-02;5,39316274089936e-02
0,131161434689507500;6,82664668094218e-02;5,66419914346895e-02;0,182594132762312622;8,64175160599572e-02;5,40020128479657e-02
0,131307087794432537;6,83685438972163e-02;5,67174946466809e-02;0,182789143468950754;8,65373875802998e-02;5,40712419700214e-02
0,131451456102783720;6,84686723768737e-02;5,67942398286938e-02;0,182980042826552475;8,66597216274090e-02;5,41419057815846e-02
0,131599229122055683;6,85675802997859e-02;5,68711134903640e-02;0,183171691648822271;8,67801498929336e-02;5,42125910064240e-02
0,131744732334047099;6,86678158458244e-02;5,69470021413276e-02;0,183363447537473245;8,69008351177730e-02;5,42850963597430e-02
0,131891584582441102;6,87705353319058e-02;5,70243897216274e-02;0,183549443254817979;8,70223554603854e-02;5,43544539614561e-02
0,132040364025695939;6,88733832976445e-02;5,71030406852248e-02;0,183738137044967886;8,71422698072805e-02;5,44241755888651e-02
0,132186295503211981;6,89725053533191e-02;5,71816916488223e-02;0,183930149892933631;8,72666167023555e-02;5,44968736616702e-02
0,132334154175588858;6,90731905781585e-02;5,72589935760171e-02;0,184123169164882222;8,73864453961456e-02;5,45649036402570e-02
0,132477730192719495;6,91726980728051e-02;5,73362955032120e-02;0,184312548179871527;8,75072376873662e-02;5,46336830835118e-02
0,132623597430406859;6,92730192719486e-02;5,74149464668094e-02;0,184500278372591003;8,76279657387580e-02;5,47048608137045e-02
0,132769678800856522;6,93731049250535e-02;5,74919271948608e-02;0,184687580299785881;8,77462526766595e-02;5,47740042826552e-02
