F.j1.a1,F.j2.a1,F.j3.a1,F.j1.a0,F.j2.a0,F.j3.a0
0.0627730192719486,0.028208501070663812,0.02954458244111349,0.09033004282655246,0.037010535331905785,0.02891188436830835
0.06288740899357602,0.0282776017130621,0.029610449678800856,0.09049012847965739,0.037099379014989296,0.028974646680942184
0.06300488222698072,0.028346573875803,0.029677173447537473,0.09065231263383297,0.037188758029978584,0.0290358886509636
0.06311905781584583,0.02841507494646681,0.029743426124197003,0.09081244111349036,0.037276124197002145,0.029098522483940042
0.06323441113490363,0.028482569593147752,0.029812077087794434,0.09097359743040685,0.03736203426124197,0.02916241970021413
0.06334942184154176,0.028550942184154177,0.029878222698072804,0.09113139186295503,0.03745064239828694,0.029226059957173447
0.06346552462526767,0.02861982869379015,0.02994321199143469,0.09129426124197002,0.03753719486081371,0.029289122055674518
0.06357933618843684,0.02868743040685225,0.030010942184154177,0.09145344753747324,0.03762531049250535,0.029349336188436832
0.06369657387580299,0.02875267665952891,0.03007509635974304,0.09161357601713062,0.037710770877944326,0.029412462526766596
0.0638128051391863,0.02882182012847966,0.030141970021413274,0.09177428265524626,0.0377978800856531,0.02947811563169165
0.06392914346895075,0.028890085653104924,0.030207987152034262,0.0919345824411135,0.03788672376873662,0.029541755888650965
0.06404441113490364,0.028958865096359743,0.03027605995717345,0.09209423982869379,0.03797304068522484,0.029603126338329764
0.06416147751605995,0.02902815845824411,0.030339229122055673,0.09225580299785867,0.03805957173447538,0.02966492505353319
0.0642793147751606,0.029094325481798716,0.030403961456102784,0.09241644539614562,0.03814839400428265,0.029730107066381156
0.06439336188436831,0.029164004282655247,0.030470107066381157,0.09257689507494647,0.038234603854389725,0.02979509635974304
0.06450680942184155,0.029232955032119916,0.03053796573875803,0.09274047109207709,0.03832117773019272,0.029859935760171305
0.06462032119914347,0.029301413276231262,0.030604625267665952,0.09290316916488223,0.03840745182012848,0.02992374732334047
0.06473627408993576,0.029372055674518203,0.030671777301927196,0.09306351177730193,0.03849511777301927,0.02998695931477516
0.06485250535331906,0.029439871520342612,0.030736659528907924,0.09322426124197002,0.03858190578158458,0.030049164882226982
0.06496552462526767,0.02951021413276231,0.030803276231263384,0.09338453961456103,0.03866929336188437,0.0301113704496788
0.0650842398286938,0.0295793147751606,0.030870299785867236,0.09354505353319058,0.03875569593147751,0.03017558886509636
0.06519927194860814,0.029648008565310493,0.030935010706638115,0.093706573875803,0.03884492505353319,0.030237066381156318
0.06531531049250536,0.029714668094218414,0.03099946466809422,0.0938662312633833,0.03893456102783726,0.03030053533190578
0.06542935760171306,0.02978406852248394,0.031065331905781583,0.09402620985010707,0.03902267665952891,0.03036462526766595
0.06554267665952891,0.029853790149892933,0.03112882226980728,0.09418770877944325,0.0391106852248394,0.03042745182012848
0.06565918629550321,0.029923854389721626,0.031195867237687365,0.09434713062098501,0.03919809421841542,0.03049216274089936
0.06577366167023554,0.02999325481798715,0.03126169164882227,0.09450822269807281,0.039283254817987154,0.030555546038543897
0.0658896573875803,0.03006081370449679,0.03132717344753747,0.09466813704496788,0.03937062098501071,0.030618372591006426
0.06600820128479658,0.03013012847965739,0.03139522483940043,0.09483049250535332,0.039458351177730194,0.030681605995717346
0.06612441113490364,0.03019779443254818,0.03146263383297645,0.09499083511777302,0.03954749464668094,0.03074453961456103
0.06624049250535331,0.030267665952890793,0.031525910064239826,0.09515233404710921,0.03963541755888651,0.030807751605995717
0.06635723768736616,0.03033762312633833,0.03159357601713062,0.09531278372591007,0.03972381156316916,0.03087149892933619
0.0664714989293362,0.030404132762312634,0.03165997858672377,0.09547415417558887,0.03980937901498929,0.03093357601713062
0.06658837259100642,0.030473147751605995,0.03172832976445396,0.0956345182012848,0.039896423982869376,0.030998436830835117
0.06670391862955032,0.030544518201284798,0.031794860813704494,0.09579918629550321,0.03998490364025696,0.031060214132762314
0.06681845824411135,0.030612612419700213,0.03186197002141328,0.09595869379014989,0.04007278372591006,0.03112492505353319
0.06693464668094218,0.0306820556745182,0.031926209850107065,0.09611580299785867,0.040159978586723766,0.031188372591006423
0.06704860813704497,0.030749036402569593,0.0319927408993576,0.09627394004282655,0.040246895074946464,0.03125089935760171
0.067160278372591,0.03081895074946467,0.032060085653104926,0.09643674518201285,0.04033391862955032,0.031312783725910065
0.06727599571734476,0.030886852248394003,0.03212659528907923,0.09660019271948608,0.04042329764453961,0.03137728051391863
0.0673907494646681,0.03095492505353319,0.03219199143468951,0.096756852248394,0.040511391862955035,0.031440556745182015
0.06750728051391863,0.03102441113490364,0.03225777301927195,0.09691567451820128,0.040601156316916485,0.03150336188436831
0.067623426124197,0.031094261241970022,0.03232265524625268,0.09707361884368308,0.04068905781584582,0.031567366167023554
0.06773310492505354,0.031164346895074947,0.032389914346895074,0.0972283511777302,0.04077708779443255,0.031631648822269806
0.06784361884368309,0.03123453961456103,0.03245800856531049,0.09738753747323341,0.04086438972162741,0.03169453961456103
0.06795783725910064,0.03130353319057816,0.03252231263383298,0.0975481584582441,0.040952740899357604,0.03175873661670236
0.06807364025695932,0.031373832976445394,0.03258961456102784,0.09771122055674518,0.04104149892933619,0.03182049250535332
0.06819070663811563,0.03144085653104925,0.032655503211991434,0.09786880085653105,0.041130128479657385,0.03188314775160599
0.06830518201284796,0.0315110278372591,0.03272134903640257,0.09802642398286938,0.0412179443254818,0.031946531049250534
0.06841978586723768,0.03158038543897216,0.032787665952890795,0.09818361884368308,0.04130869379014989,0.03200955032119914
0.06853222698072806,0.03164800856531049,0.03285462526766595,0.09834224839400428,0.041397665952890794,0.03207327623126338
0.06864685224839401,0.03171751605995717,0.03291959314775161,0.09849552462526767,0.04148483940042826,0.032136895074946464
0.06876289079229123,0.031789379014989294,0.03298785867237687,0.09865379014989294,0.04157310492505353,0.032201092077087795
0.06887672376873662,0.031861070663811566,0.0330545182012848,0.09881190578158458,0.041659271948608134,0.03226608137044968
0.06899029978586724,0.03192901498929336,0.03312053533190578,0.09897428265524626,0.04174963597430407,0.03232734475374732
0.06910618843683083,0.03199695931477516,0.03318640256959315,0.09913190578158458,0.04183755888650963,0.0323906852248394
0.06921845824411135,0.032066145610278374,0.03325040685224839,0.0992913704496788,0.04192391862955032,0.03245543897216274
0.06933192719486081,0.03213453961456103,0.03331488222698073,0.09945152034261243,0.0420106852248394,0.032517344753747325
0.06944612419700213,0.03220304068522484,0.03337768736616702,0.09961351177730193,0.04209959314775161,0.03258100642398287
0.06956083511777301,0.03227524625267666,0.033443511777301926,0.09976875802997859,0.04219224839400428,0.03264379014989293
0.06967100642398287,0.03234498929336188,0.033509207708779444,0.09992614561027838,0.04227907922912206,0.032707730192719484
0.06978516059957174,0.032416423982869376,0.03357558886509636,0.10008430406852248,0.04236796573875803,0.032772997858672374
0.06989847965738757,0.03248556745182013,0.03364167023554604,0.10024374732334047,0.04245595289079229,0.03283663811563169
0.07001175588865097,0.032554304068522485,0.03370734475374732,0.10040286937901499,0.042544710920770876,0.032899357601713065
0.07012633832976445,0.03262364025695932,0.0337723982869379,0.10055995717344754,0.0426341755888651,0.03296156316916488
0.07024175588865096,0.03269141327623126,0.033838522483940044,0.10071918629550321,0.042720620985010706,0.03302473233404711
0.07035443254817987,0.032761648822269805,0.033906895074946465,0.10087766595289079,0.042808565310492507,0.03308599571734475
0.07046807280513918,0.03282910064239829,0.033974775160599574,0.1010323982869379,0.042897601713062096,0.03314820128479657
0.07058014989293362,0.0328989079229122,0.034039871520342616,0.10119205567451821,0.042987044967880084,0.03321124197002141
0.07069552462526767,0.03297006423982869,0.03410494646680942,0.10135162740899357,0.04307462526766595,0.033274047109207706
0.07081057815845825,0.03303950749464668,0.034170428265524626,0.101506295503212,0.04316104925053533,0.03333743040685225
0.07092169164882227,0.03310976445396146,0.03423627408993576,0.10166633832976446,0.04324884368308351,0.03340145610278373
0.07103381156316917,0.03317895074946467,0.034303597430406854,0.10182509635974304,0.043338372591006424,0.03346387580299786
0.07114670235546039,0.03324766595289079,0.03436809421841542,0.10198098501070664,0.043426980728051394,0.03352695931477516
0.07126042826552463,0.03331674518201285,0.03443286937901499,0.10213777301927195,0.04351618843683083,0.03359057815845824
0.07137059957173447,0.033384689507494646,0.034498693790149894,0.10229511777301928,0.043603297644539615,0.033655353319057814
0.0714821841541756,0.033452826552462525,0.03456543897216274,0.10245049250535332,0.04369182012847966,0.033719721627408994
0.07159468950749465,0.03352351177730193,0.03463169164882227,0.10260631691648822,0.04378049250535332,0.03378426124197002
0.07170603854389722,0.0335920556745182,0.034699721627408996,0.10276355460385439,0.04386845824411135,0.03384916488222698
0.07182038543897216,0.033658522483940044,0.03476749464668094,0.10291877944325482,0.04395642398286938,0.033913254817987154
0.07193368308351178,0.03372740899357602,0.034835032119914344,0.10307852248394005,0.04404518201284797,0.03397400428265525
0.0720478800856531,0.033795995717344755,0.034900963597430404,0.10323591006423982,0.04413364025695932,0.0340355460385439
0.07216070663811563,0.03386434689507495,0.034967366167023554,0.10339141327623126,0.04422214132762313,0.034098051391862956
0.07227413276231263,0.033933426124197,0.03503423982869379,0.10354734475374733,0.044309164882226984,0.034160085653104924
0.07238817987152034,0.03400199143468951,0.03510323340471092,0.10370391862955032,0.04439747323340471,0.03422164882226981
0.0724993147751606,0.034072612419700214,0.035166873661670234,0.1038617130620985,0.04448805139186295,0.03428398286937902
0.07261387580299786,0.034142462526766594,0.03523379014989293,0.1040156102783726,0.04457561027837259,0.03434644539614561
0.07272743040685224,0.03421265524625268,0.035300770877944324,0.10417259100642398,0.04466428265524625,0.034408843683083515
0.07284115631691648,0.034282955032119915,0.035368800856531046,0.10432839400428265,0.04475216274089936,0.034472162740899356
0.07295406852248394,0.03435201284796574,0.035435952890792294,0.10448625267665954,0.04484282655246253,0.034533104925053536
0.07306813704496788,0.03442471092077088,0.03550304068522484,0.10464250535331905,0.04493543897216274,0.03459492505353319
0.0731813704496788,0.03449713062098501,0.03556847965738758,0.10480226980728051,0.045023597430406855,0.03465815845824411
0.07329216274089936,0.034565824411134906,0.03563419700214133,0.10496154175588865,0.045113768736616704,0.03472085653104925
0.0734044539614561,0.03463655246252677,0.035702291220556744,0.10511749464668094,0.045199614561027834,0.03478453961456103
0.07351704496788009,0.03470595289079229,0.03577019271948608,0.10527023554603854,0.04528865096359743,0.034849379014989294
0.0736306209850107,0.03477524625267666,0.03583642398286938,0.10542672376873662,0.04537672376873662,0.034911391862955034
0.07374325481798716,0.034844967880085655,0.03590336188436831,0.1055796573875803,0.045463126338329767,0.034974775160599575
0.07385567451820128,0.0349161670235546,0.035969571734475375,0.10573488222698073,0.04554961456102784,0.03503820128479657
0.07397113490364025,0.03498695931477516,0.0360358886509636,0.10588922912205567,0.04564098501070664,0.035099229122055674
0.0740844539614561,0.035055802997858675,0.03610220556745182,0.10604331905781585,0.045727173447537475,0.03516370449678801
0.07419586723768737,0.035125139186295506,0.0361678800856531,0.10619661670235546,0.045817516059957174,0.03522775160599572
0.07430798715203427,0.03519556745182013,0.036233426124197,0.1063530835117773,0.04590695931477516,0.03528895074946467
0.07442186295503211,0.035265481798715206,0.036300278372591005,0.10650603854389722,0.045994325481798715,0.035352569593147753
0.07453633832976446,0.03533430406852248,0.03636413276231264,0.10666432548179872,0.04608323340471092,0.03541507494646681
0.07464815845824412,0.035402505353319055,0.03642948608137045,0.10681920770877944,0.046173254817987154,0.03547845824411135
0.07476111349036403,0.0354741755888651,0.036496745182012846,0.10697501070663812,0.04626049250535332,0.03554154175588865
0.07487387580299786,0.03554327623126338,0.03656458244111349,0.10713038543897216,0.046347858672376875,0.03560481798715204
0.07498648822269807,0.03561186295503212,0.03663117773019272,0.1072861670235546,0.04643580299785867,0.035667751605995716
0.07510293361884368,0.035681391862955034,0.0366962312633833,0.10744408993576017,0.04652556745182013,0.03573079229122056
0.07521447537473233,0.03575096359743041,0.0367620556745182,0.10759912205567451,0.04661346895074946,0.035793147751606
0.07532539614561028,0.03582220556745182,0.03682740899357602,0.10775672376873661,0.046703040685224836,0.03585713062098501
0.07543745182012848,0.03589364025695931,0.03689366167023555,0.10791447537473234,0.04679036402569593,0.035920535331905784
0.07554788008565311,0.035962826552462523,0.03696104925053533,0.10807081370449678,0.04687946466809422,0.035982291220556746
0.0756600642398287,0.036031263383297644,0.03702678800856531,0.10822672376873661,0.046969186295503215,0.03604648822269807
0.0757713062098501,0.0361017130620985,0.03709443254817987,0.10838289079229121,0.04705875802997859,0.0361086295503212
0.07588505353319058,0.03617179871520343,0.03716081370449679,0.1085386295503212,0.04714792291220557,0.03617254817987152
0.07599824411134903,0.03624169164882227,0.037228565310492505,0.10869113490364025,0.04723653104925053,0.036235182012847963
0.07611104925053533,0.03631156316916488,0.037296702355460384,0.10884402569593148,0.04732464668094218,0.03629755888650964
0.07622295503211991,0.036381284796573876,0.037364004282655246,0.10899798715203426,0.047413640256959315,0.036358543897216274
0.0763354817987152,0.0364523982869379,0.03742997858672377,0.10915064239828694,0.04750576017130621,0.03641948608137045
0.07644867237687367,0.03652231263383297,0.03749518201284797,0.1093061027837259,0.047595010706638116,0.03648396145610278
0.07655858672376874,0.03659473233404711,0.03756220556745182,0.10946154175588865,0.04768473233404711,0.03654644539614561
0.07667115631691648,0.036667366167023555,0.03762860813704497,0.109616573875803,0.04777415417558886,0.03660952890792291
0.07678400428265525,0.036738501070663815,0.03769576017130621,0.109769721627409,0.047863790149892935,0.0366737687366167
0.07689687366167024,0.03680916488222698,0.03776269807280514,0.10992430406852248,0.04795250535331906,0.036734839400428265
0.07700860813704496,0.036877216274089936,0.03782882226980728,0.11007610278372591,0.048042312633832976,0.03679918629550321
0.07712229122055675,0.03694678800856531,0.037894197002141326,0.11022680942184154,0.04812860813704497,0.03686173447537473
0.07723533190578158,0.037018522483940046,0.03796132762312634,0.1103796573875803,0.04821899357601713,0.03692359743040685
0.07734886509635974,0.03708811563169165,0.038026381156316916,0.1105313704496788,0.04830813704496788,0.03698693790149893
0.07745991434689507,0.03715817987152034,0.03809374732334047,0.11068541755888651,0.04839948608137045,0.03704933618843683
0.07757132762312634,0.03722875802997859,0.03815935760171306,0.11083802997858673,0.048489293361884366,0.03711329764453961
0.0776845824411135,0.03729800856531049,0.038225952890792295,0.11099147751605996,0.048575117773019275,0.03717659528907923
0.07779507494646681,0.037368565310492506,0.03829104925053533,0.11114408993576017,0.048663169164882225,0.03723937901498929
0.07790687366167023,0.03743935760171306,0.03835802997858672,0.11129635974304068,0.04875154175588865,0.03730098501070664
0.07802271948608137,0.03750976445396145,0.038425139186295504,0.11144826552462526,0.04884186295503212,0.03736289079229122
0.07813698072805139,0.03758107066381156,0.03849207708779443,0.11160066381156317,0.048930471092077085,0.03742670235546038
0.07824888650963598,0.037651049250535334,0.03855768736616702,0.11175355460385439,0.049016295503211994,0.03748922912205568
0.07835985010706638,0.03772092077087794,0.03862627408993576,0.11190738758029979,0.04910661670235546,0.0375527408993576
0.0784708137044968,0.037792869379014986,0.038693576017130624,0.11205944325481798,0.04919790149892934,0.03761591006423983
0.07858522483940043,0.03786233404710921,0.038761970021413274,0.11221197002141328,0.04928511777301927,0.03768081370449679
0.07869785867237687,0.03793224839400428,0.038828029978586726,0.11236852248394004,0.04937586723768737,0.03774289079229122
0.07880892933618844,0.03800355460385439,0.03889561027837259,0.11252167023554605,0.04946436830835118,0.03780516059957174
0.07892520342612419,0.03807458244111349,0.03896098501070664,0.11267466809421842,0.04955316916488223,0.037870214132762314
0.07903820128479658,0.038143554603854386,0.039028929336188435,0.11282815845824411,0.04964372591006424,0.03793346895074946
0.07914910064239829,0.038214282655246255,0.03909580299785867,0.11298132762312633,0.049732462526766594,0.037996381156316913
0.07926169164882227,0.03828501070663812,0.03915985010706638,0.1131348608137045,0.04982100642398287,0.03805670235546039
0.0793689721627409,0.03835704496788009,0.03922599571734475,0.11328648822269807,0.049909593147751605,0.0381213704496788
0.07947985010706637,0.03842687366167023,0.039292141327623126,0.11344038543897217,0.049999443254817984,0.03818423982869379
0.07958991434689508,0.03849852248394004,0.03935835117773019,0.11359310492505353,0.050087858672376875,0.03824830835117773
0.07970156316916488,0.038570042826552464,0.039425888650963595,0.11374494646680942,0.05017511777301927,0.038310899357601715
0.07981182012847966,0.038639871520342615,0.03949173447537473,0.11389927194860813,0.05026029978586724,0.03837248394004283
0.07992263383297644,0.03870985010706638,0.039557644539614564,0.11404890792291221,0.05035047109207709,0.03843351177730193
0.08003173447537473,0.03878085653104925,0.039625117773019275,0.11420214132762313,0.05043963597430407,0.038495396145610275
0.0801427408993576,0.03884995717344754,0.03969134903640257,0.11435884368308351,0.05053117773019272,0.03855717344753747
0.08025179871520342,0.038920492505353316,0.03975528907922912,0.11451042826552463,0.05062145610278373,0.038619550321199146
0.0803620556745182,0.03899070663811563,0.039820620985010706,0.11466481798715203,0.05070974304068523,0.03868475374732334
0.08047081370449678,0.03906441113490364,0.039887944325481796,0.11482085653104925,0.05079802997858673,0.038747259100642396
0.08058293361884368,0.03913355460385439,0.03995676659528908,0.11496678800856532,0.050886745182012846,0.03880920770877944
0.08069301927194861,0.039203940042826554,0.040024539614561025,0.11512327623126338,0.05097576017130621,0.03887094218415418
0.08080259100642398,0.039276145610278375,0.04009229122055675,0.11527644539614561,0.051065182012847966,0.038935417558886506
0.08091490364025695,0.039346809421841544,0.040160128479657387,0.1154313704496788,0.05115578158458244,0.038997601713062095
0.08102635974304069,0.03941783725910064,0.040227044967880085,0.11558152034261242,0.05124610278372591,0.03906141327623126
0.08113571734475375,0.03949029978586724,0.040292655246252675,0.11573188436830835,0.05133586723768736,0.039124325481798713
0.0812469807280514,0.0395641113490364,0.040359143468950746,0.11588498929336188,0.05142398286937901,0.03918661670235546
0.08135601713062099,0.03963464668094219,0.04042779443254818,0.11603528907922912,0.051513468950749465,0.03924884368308351
0.08146811563169165,0.03970496788008565,0.04049443254817987,0.11618526766595288,0.05160391862955032,0.039311991434689504
0.08157483940042827,0.03977653104925054,0.04056134903640257,0.11633629550321199,0.05169139186295503,0.039375695931477515
0.08168708779443255,0.039848222698072804,0.04062721627408994,0.11648852248394004,0.05178179871520343,0.03943845824411135
0.08179738758029978,0.039916916488222695,0.040693147751606,0.1166389079229122,0.051872162740899355,0.03950169164882227
0.08190856531049251,0.039989850107066384,0.04075884368308351,0.11678805139186295,0.05196164882226981,0.039561156316916486
0.08201802997858672,0.04006079229122056,0.040823490364025695,0.11693826552462527,0.05205218415417559,0.03962207708779443
0.08212927194860814,0.04013244111349036,0.0408899357601713,0.11708813704496789,0.052142805139186295,0.039684197002141326
0.0822376017130621,0.04020398286937901,0.04095483940042827,0.11723860813704497,0.05223017130620985,0.03974732334047109
0.08234858672376874,0.04027610278372591,0.04102008565310492,0.1173926766595289,0.052320256959314776,0.03981053533190578
0.0824604068522484,0.04034732334047109,0.041086702355460386,0.11754338329764454,0.05240850107066381,0.03987115631691649
0.0825726766595289,0.040417730192719485,0.041154368308351175,0.11769355460385439,0.05249826552462527,0.03993494646680942
0.08268188436830835,0.04049014989293362,0.04121927194860814,0.11784443254817988,0.0525871948608137,0.03999627408993576
0.0827921841541756,0.04056197002141328,0.04128578158458244,0.11799447537473233,0.05267546038543897,0.04005811563169165
0.08290462526766595,0.04063316916488223,0.04135265524625268,0.1181469164882227,0.052765867237687364,0.04012051391862955
0.08301327623126338,0.04070353319057816,0.04141884368308351,0.11829608137044968,0.052855353319057816,0.04018344753747324
0.08312025695931477,0.04077370449678801,0.04148421841541756,0.11844543897216274,0.05294488222698073,0.040248586723768735
0.08323092077087794,0.040844539614561026,0.04155087794432548,0.1185944539614561,0.05303394004282655,0.04031338329764454
0.08334173447537473,0.04091563169164882,0.04161843683083512,0.11874494646680943,0.05312458244111349,0.04037539614561028
0.08345263383297645,0.040987580299785865,0.04168477516059957,0.11889490364025695,0.053212805139186296,0.04043817987152034
0.08356505353319058,0.04105867237687366,0.041748779443254815,0.11904331905781584,0.05330083511777302,0.04050237687366167
0.08367394004282655,0.04112929336188437,0.04181593147751606,0.11919627408993576,0.05339006423982869,0.04056561027837259
0.0837830192719486,0.041199721627408994,0.04188336188436831,0.11934400428265525,0.05347723768736617,0.0406279443254818
0.08389244111349037,0.041272740899357604,0.04194987152034261,0.11949197002141328,0.05356533190578158,0.04069192719486081
0.08400117773019272,0.041343083511777304,0.042016381156316916,0.11964173447537474,0.05365659528907923,0.040753982869379014
0.08411023554603854,0.04141498929336188,0.0420844539614561,0.11979192719486081,0.05374423982869379,0.040815674518201284
0.08422094218415417,0.04148680942184154,0.0421506852248394,0.11994092077087795,0.053833982869379016,0.04087802997858672
0.08433254817987151,0.04155770877944325,0.042215717344753746,0.12008901498929336,0.05392164882226981,0.04094087794432548
0.08444291220556745,0.0416289721627409,0.04228265524625267,0.12023629550321199,0.05400880085653105,0.041003490364025695
0.08455710920770879,0.04170019271948608,0.042349785867237685,0.12038856531049251,0.05409882226980728,0.04106659528907923
0.08466586723768736,0.04177167023554604,0.04241633832976446,0.1205372591006424,0.05418809421841542,0.0411282869379015
0.08477689507494647,0.04184126338329765,0.042483147751606,0.12068475374732333,0.054276873661670236,0.04119117773019272
0.08488745182012848,0.041913811563169166,0.04255062098501071,0.12083458244111349,0.054364496788008566,0.04125406852248394
0.08499526766595289,0.04198402569593148,0.04261809421841542,0.12098179871520343,0.05445599571734475,0.041316852248394
0.085103426124197,0.04205524625267666,0.04268466809421841,0.12113027837259101,0.05454477516059957,0.04137967880085653
0.08521122055674518,0.04212610278372591,0.04275019271948608,0.12127777301927195,0.05463509635974304,0.04144269807280514
0.08531796573875804,0.042198179871520344,0.04281580299785867,0.12142740899357601,0.054724025695931475,0.041505610278372594
0.08542884368308351,0.04226987152034261,0.04288310492505353,0.12157563169164882,0.05481355460385439,0.04156922912205568
0.08553730192719486,0.04234175588865097,0.04294946466809422,0.12172447537473233,0.05490259100642398,0.04163327623126338
0.08564531049250536,0.04241241970021413,0.043016167023554604,0.12187327623126339,0.054992633832976444,0.04169627408993576
0.08575436830835118,0.042482612419700215,0.04308122055674518,0.12202297644539614,0.0550827408993576,0.04175925053533191
0.08586569593147751,0.042554518201284794,0.0431469164882227,0.12216993576017131,0.05517059957173447,0.041821477516059954
0.08597456102783727,0.042627044967880084,0.04321396145610278,0.12231747323340471,0.055260256959314774,0.04188293361884368
0.08608222698072805,0.042696638115631694,0.04328289079229122,0.12246507494646681,0.055351541755888654,0.04194640256959315
0.08619355460385439,0.042768115631691646,0.04334967880085653,0.12261107066381156,0.05544167023554604,0.04201192719486081
0.08630524625267666,0.04283946466809422,0.0434175374732334,0.12275905781584583,0.05553220556745182,0.042074239828693794
0.08641449678800857,0.04290925053533191,0.04348396145610278,0.12290970021413276,0.05562188436830835,0.04213610278372591
0.08652391862955032,0.04297972162740899,0.04355201284796574,0.12306019271948608,0.05570997858672377,0.04219918629550321
0.08663199143468951,0.04305062098501071,0.043620599571734475,0.12320899357601713,0.0557986295503212,0.04226111349036402
0.08673918629550322,0.043123940042826554,0.04368458244111349,0.1233558244111349,0.055885995717344754,0.04232203426124197
0.08684730192719486,0.04319496788008565,0.04375081370449679,0.1235028051391863,0.05597571734475375,0.042385032119914345
0.08695316916488223,0.043264689507494646,0.043816488222698076,0.12364732334047109,0.05606160599571734,0.042448265524625266
0.0870620556745182,0.04333661670235546,0.04388263383297644,0.12379790149892933,0.056150107066381155,0.042511905781584584
0.0871689721627409,0.04340987152034261,0.043951284796573876,0.1239466381156317,0.05623835117773019,0.04257518201284797
0.0872786295503212,0.04348079229122056,0.044018458244111346,0.12409434689507495,0.05632640256959315,0.042635032119914346
0.08738942184154176,0.04355188436830835,0.04408561027837259,0.12424546038543897,0.05641736616702355,0.04269775160599572
0.08749865096359744,0.04362389721627409,0.04415576017130621,0.12439468950749465,0.056506488222698076,0.04275950749464668
0.08760747323340472,0.04369683083511777,0.04422199143468951,0.12454368308351178,0.056594625267665954,0.042819186295503214
0.08771576017130621,0.04376839400428265,0.044288115631691646,0.12469226980728051,0.0566817130620985,0.0428837687366167
0.08782528907922912,0.0438413704496788,0.04435366167023554,0.12484100642398287,0.056772248394004285,0.04294644539614561
0.08793342612419701,0.04391256959314775,0.04441888650963598,0.12498642398286938,0.056859871520342616,0.04300852248394004
0.0880413704496788,0.043981991434689505,0.04448584582441113,0.12513550321199143,0.05695027837259101,0.043071156316916485
0.088149721627409,0.04405413276231263,0.044553961456102784,0.12528361884368308,0.057041263383297645,0.04313323340471092
0.0882603426124197,0.04412528907922912,0.04462047109207709,0.12543329764453962,0.057129379014989295,0.04319693790149893
0.08836670235546039,0.04419620985010707,0.04468811563169165,0.12558012847965738,0.05721715203426124,0.043258072805139186
0.08847661670235546,0.044268051391862955,0.04475404710920771,0.12573160599571734,0.057307922912205565,0.04332199143468951
0.08858426124197002,0.044339593147751606,0.04481944325481799,0.12587783725910065,0.05739661670235546,0.04338595289079229
0.0886896573875803,0.04441036402569593,0.04488599571734475,0.1260252034261242,0.05748535331905782,0.04344826552462527
0.08879957173447538,0.044482633832976445,0.044953276231263384,0.12617379014989294,0.0575758244111349,0.04351040685224839
0.08890796573875803,0.04455563169164882,0.04501892933618844,0.12632173447537473,0.05766608137044968,0.04357389721627409
0.08901743040685225,0.0446279443254818,0.04508359743040685,0.12646920770877945,0.05775483940042826,0.04363653104925053
0.0891282869379015,0.04470184154175589,0.04514899357601713,0.12661580299785868,0.057844561027837256,0.04370139186295503
0.08923824411134904,0.04477194860813705,0.04521421841541756,0.1267630835117773,0.05793312633832976,0.04376327623126338
0.08934738758029978,0.044844518201284794,0.045279379014989296,0.12691107066381158,0.058024453961456106,0.04382526766595289
0.08945674518201285,0.044914753747323344,0.04534447537473233,0.12705910064239828,0.05811374732334047,0.04388738758029979
0.08956653104925054,0.04498539614561028,0.045411905781584584,0.12720730192719487,0.05820051391862955,0.04394929336188437
0.08967171306209851,0.04505777301927195,0.04547884368308351,0.12735638115631692,0.05829042826552463,0.04401059957173448
0.08978017130620985,0.045129914346895075,0.045543854389721625,0.12750505353319058,0.058380963597430405,0.044073854389721626
0.08988901498929336,0.04520053533190578,0.04561087794432548,0.12765004282655246,0.0584686295503212,0.044137173447537474
0.08999702355460386,0.04527259100642398,0.04567599571734476,0.1277930192719486,0.058559978586723765,0.044199271948608135
0.09010813704496788,0.04534299785867238,0.04574406852248394,0.1279387580299786,0.058649892933618844,0.0442613704496788
0.09021537473233404,0.04541576017130621,0.04581019271948608,0.1280836402569593,0.05873985010706638,0.04432306209850107
0.09032680942184154,0.045489892933618846,0.04587730192719486,0.12822633832976446,0.05882948608137045,0.04438441113490364
0.09043329764453961,0.045560813704496786,0.04594374732334047,0.12837122055674519,0.058917430406852246,0.04444700214132762
0.09054158458244112,0.04563241970021413,0.0460096573875803,0.12851920770877945,0.05900573875802998,0.044508244111349037
0.09064914346895075,0.04570642398286938,0.04607402569593148,0.12866511777301928,0.05909316916488223,0.04457070663811563
0.09075558886509635,0.045776723768736614,0.04613912205567452,0.12881323340471093,0.05918096359743041,0.044630385438972166
0.09086284796573876,0.04585059957173448,0.04620693790149893,0.12896241970021413,0.05927156316916488,0.04469271948608137
0.09096987152034261,0.045923083511777305,0.04627139186295503,0.12910758029978586,0.05935970021413276,0.044754668094218415
0.09107970021413277,0.04599406852248394,0.046338415417558884,0.12924985010706638,0.05944713062098501,0.04481693790149893
0.09118788008565311,0.04606689507494647,0.046405396145610275,0.12939691648822269,0.05953635974304069,0.04487903640256959
0.09129708779443255,0.04614042826552463,0.046473361884368306,0.1295413062098501,0.0596289721627409,0.04494124197002141
0.09140156316916488,0.04621229122055674,0.046538693790149896,0.12968531049250534,0.05971824411134904,0.0450038329764454
0.09151057815845824,0.04628546038543897,0.04660417558886509,0.1298312419700214,0.05980668094218415,0.04506543897216274
