estimator,timescale,J,time,F.a0,F.a1,RR,RD,SR
cox_gcomp,cont,1,1440,0.24593672892584134,0.1649036260282553,0.6705123986502219,-0.08103310289758603,1.1074619412004445
cox_gcomp,cont,2,360,0.0493351292219186,0.031149103292232,0.631377758272762,-0.0181860259296866,1.0191297969333841
cox_gcomp,cont,2,720,0.12233888229272151,0.08020750291286265,0.6556174244010937,-0.04213137937985886,1.0480041539152596
cox_gcomp,cont,2,1080,0.18337104131696555,0.12442985910808788,0.6785687544469192,-0.058941182208877674,1.0721762087691957
cox_gcomp,cont,2,1440,0.24615953829482506,0.17419697730570383,0.7076588561726511,-0.07196256098912124,1.0954612608964278
cox_gcomp,cont,3,360,0.022464968745267294,0.022793056823614512,1.0146044306612416,3.280880783472183e-4,0.9996643720502516
cox_gcomp,cont,3,720,0.047636710997049206,0.05002576280776735,1.0501514852875995,0.0023890518107181416,0.9974914490737885
cox_gcomp,cont,3,1080,0.06841247547608885,0.0743875924942826,1.0873395820954053,0.005975117018193754,0.9935860916329388
cox_gcomp,cont,3,1440,0.09109064015081388,0.1028549814889044,1.129149837114032,0.011764341338090525,0.9870566396851249
glm_gcomp,1mo,F1,360,0.07567269859863049,0.05587668432314036,0.7383995200106634,-0.01979601427549013,1.0214166716113193
glm_gcomp,1mo,F1,720,0.13813610148875555,0.10440962270442113,0.755846021272869,-0.03372647878433442,1.0391320240267545
glm_gcomp,1mo,F1,1080,0.18904429715184606,0.14621824157370944,0.7734602089385566,-0.042826055578136624,1.052809364836732
glm_gcomp,1mo,F1,1440,0.22991577720985681,0.18188411447338793,0.7910901838953499,-0.04803166273646889,1.0623719605141917
glm_gcomp,1mo,F2,360,0.06063432220216941,0.038883196259200926,0.6412737018739155,-0.021751125942968484,1.0231551210109784
glm_gcomp,1mo,F2,720,0.1200987752972531,0.07910010161956742,0.6586253808482974,-0.040998673677685685,1.0465946319048893
glm_gcomp,1mo,F2,1080,0.17764128420552008,0.1203322508847024,0.6773889944720584,-0.05730903332081769,1.0696886069547538
glm_gcomp,1mo,F2,1440,0.23244539995369526,0.1621667382899261,0.6976551840657239,-0.07027866166376917,1.0915617750965592
glm_gcomp,1mo,F3,360,0.030010212623721586,0.030767710229496814,1.0252413275198344,7.574976057752279e-4,0.9992190664111793
glm_gcomp,1mo,F3,720,0.054878781846571835,0.057568130972176966,1.0490052627830537,0.002689349125605131,0.9971544929116505
glm_gcomp,1mo,F3,1080,0.07522278963433275,0.08071943984975827,1.0730716082472533,0.0054966502154255165,0.994056243867372
glm_gcomp,1mo,F3,1440,0.0916136769983144,0.10052205982567612,1.097238568729488,0.008908382827361727,0.9901931781646329
glm_gcomp,3mo,F1,360,0.07543940787791815,0.05296035595046353,0.7020250746952845,-0.022479051927454627,1.0243132274066105
glm_gcomp,3mo,F1,720,0.13820448584773293,0.09942097473261363,0.719375888002296,-0.038783511115119296,1.045003148053364
glm_gcomp,3mo,F1,1080,0.189826853129136,0.13987762312816854,0.7368695251615015,-0.04994923000096746,1.0616525371075143
glm_gcomp,3mo,F1,1440,0.23172292437084144,0.17480304063345678,0.7543623105399273,-0.05691988373738466,1.0740877029172995
glm_gcomp,3mo,F2,360,0.06131847503774489,0.03945160164802499,0.6433884995303677,-0.021866873389719897,1.0232953060310837
glm_gcomp,3mo,F2,720,0.12041100840193333,0.07967675104067692,0.6617065341294628,-0.04073425736125641,1.0463105583975636
glm_gcomp,3mo,F2,1080,0.17665687126642707,0.12035468807211659,0.6812907259667376,-0.056302183194310476,1.0683824048922492
glm_gcomp,3mo,F2,1440,0.22942554342648674,0.16109998309119944,0.7021885213178959,-0.0683255603352873,1.0886683431463693
glm_gcomp,3mo,F3,360,0.02953524741035266,0.03045963189373907,1.0312976719152993,9.243844833864111e-4,0.9990474826819626
glm_gcomp,3mo,F3,720,0.05399581834190511,0.057061114505416725,1.056769139863794,0.003065296163511616,0.9967597435371386
glm_gcomp,3mo,F3,1080,0.07400905387906478,0.08011072684140097,1.0824449529149054,0.006101672962336185,0.9934106559163491
glm_gcomp,3mo,F3,1440,0.09015517401927609,0.09990097040897945,1.1081002448913206,0.009745796389703368,0.9892885071042764
glm_gcomp,6mo,F1,360,0.07399231563187815,0.05250382160058751,0.709584787990704,-0.02148849403129064,1.0232055245264553
glm_gcomp,6mo,F1,720,0.13531317193060446,0.09827742385012578,0.7262960615580535,-0.037035748080478686,1.0428314007779778
glm_gcomp,6mo,F1,1080,0.1857121340556816,0.13796062657748626,0.7428735191644605,-0.04775150747819534,1.058642047211177
glm_gcomp,6mo,F1,1440,0.2267484538014424,0.17214703587093613,0.7591982789072543,-0.05460141793050627,1.0706127497564493
glm_gcomp,6mo,F2,360,0.06254356628073068,0.04155805311721121,0.6644656771037857,-0.020985513163519473,1.0223855876483363
glm_gcomp,6mo,F2,720,0.12093294233646591,0.08244019804273055,0.681701746852079,-0.038492744293735365,1.0437881774298823
glm_gcomp,6mo,F2,1080,0.17497460501827122,0.12242312837653968,0.6996622644969308,-0.05255147664173154,1.0636967988638646
glm_gcomp,6mo,F2,1440,0.22450110264748394,0.16126794070650563,0.7183391921229525,-0.0632331619409783,1.0815386871043282
glm_gcomp,6mo,F3,360,0.02880693009670576,0.029853613507580395,1.0363344308942635,0.001046683410874636,0.9989222705110747
glm_gcomp,6mo,F3,720,0.05270932604689443,0.05590418971398075,1.0606128726488349,0.003194863667086323,0.9966273671271839
glm_gcomp,6mo,F3,1080,0.07236767643653402,0.07850182022998939,1.084763586389774,0.0061341437934553655,0.9933873112895728
glm_gcomp,6mo,F3,1440,0.08837526259320252,0.09797346652669114,1.1086073597050548,0.00959820393348862,0.9894713213237372
survtmle,1mo,F1,360,0.08635137609138718,0.0326049572207408,0.377584685925959,-0.053746418870646386,1.0588261367271785
survtmle,1mo,F1,720,0.14957877639349493,0.08288151613768967,0.5540994393459561,-0.06669726025580526,1.0784284992006108
survtmle,1mo,F1,1080,0.2040400361443938,0.11972771052075425,0.5867853818454829,-0.08431232562363956,1.105925334755825
survtmle,1mo,F1,1440,0.25057138249859606,0.15941391103065986,0.6362015863146425,-0.09115747146793621,1.1216359628377355
survtmle,1mo,F2,360,0.03954531576274508,0.041647910373717886,1.0531692457227417,0.0021025946109728064,0.9978108341335827
survtmle,1mo,F2,720,0.115149701981506,0.08625283786675761,0.7490495970246673,-0.028896864114748386,1.0326573480050343
survtmle,1mo,F2,1080,0.17280076444397877,0.13238239844617974,0.766098453743227,-0.04041836599779902,1.048861706177268
survtmle,1mo,F2,1440,0.2446704820230434,0.17087957056918193,0.6984069723338685,-0.07379091145386146,1.0976936683892615
survtmle,1mo,F3,360,0.02585119653012243,0.01706591431833871,0.6601595519361396,-0.008785282211783717,1.0090184191372928
survtmle,1mo,F3,720,0.05177498186553494,0.0438154366670087,0.8462665767957579,-0.007959545198526242,1.0083941522806326
survtmle,1mo,F3,1080,0.07046972231976022,0.07044169154717313,0.9996022295581086,-2.8030772587089858e-05,1.0000301558467326
survtmle,1mo,F3,1440,0.0891144329822529,0.1032397287224381,1.15850738502705,0.0141252957401852,0.9844927878411427
survtmle,3mo,F1,360,0.08591497720506468,0.03311788351178027,0.3854727614340562,-0.052797093693284405,1.0577594998021633
survtmle,3mo,F1,720,0.14896023362995164,0.08319204950349918,0.5584849558585254,-0.06576818412645247,1.0772798013975002
survtmle,3mo,F1,1080,0.2032455394396344,0.11974506932685706,0.589164562513916,-0.08350047011277732,1.1048007563761246
survtmle,3mo,F1,1440,0.2496806293983739,0.15946055400213788,0.6386580904829151,-0.09022007539623603,1.1202422314165967
survtmle,3mo,F2,360,0.03925832587832404,0.04133012619261474,1.05277352683637,0.0020718003142906963,0.9978435407039203
survtmle,3mo,F2,720,0.11447984148349111,0.08586728066056143,0.7500646362525245,-0.028612560822929678,1.03231158607486
survtmle,3mo,F2,1080,0.1716850252772363,0.13175056651663028,0.7673969602408829,-0.03993445876060603,1.048211682728508
survtmle,3mo,F2,1440,0.2435413931463456,0.17022229691964927,0.6989460589040878,-0.07331909622669633,1.0969241351243966
survtmle,3mo,F3,360,0.025723582230187735,0.016994159588397006,0.6606451401801117,-0.008729422641790729,1.0089599034550925
survtmle,3mo,F3,720,0.051709505568170486,0.04341049870614748,0.8395071317964522,-0.008299006862023006,1.0087515449229463
survtmle,3mo,F3,1080,0.07034757714377694,0.06958296211879547,0.9891308975230413,-7.646150249814715e-4,1.0008224740840586
survtmle,3mo,F3,1440,0.0890266171067008,0.10184793045543393,1.1440166296936392,0.012821313348733127,0.9859256992690478
survtmle,6mo,F1,360,0.08551561100986013,0.03286542261727255,0.3843207366369995,-0.05265018839258758,1.0575736327776233
survtmle,6mo,F1,720,0.14846137159417871,0.08242247445868997,0.5551779131072087,-0.06603889713548874,1.0775524385301476
survtmle,6mo,F1,1080,0.20266096179809345,0.11862984801091361,0.5853611221341279,-0.08403111378717984,1.1053894388222605
survtmle,6mo,F1,1440,0.24938365439312393,0.1583633469542733,0.6350189523834314,-0.091020307438850645,1.1212607585373862
survtmle,6mo,F2,360,0.038723246064835945,0.0410345603517165,1.0596880303632248,0.002311314286880556,0.9975955787160994
survtmle,6mo,F2,720,0.11369014312060442,0.08503453563455053,0.747949939198726,-0.02865560748605389,1.0323313650002126
survtmle,6mo,F2,1080,0.17061099201074853,0.13041486111616973,0.7643989380704941,-0.040196130894578797,1.0484647499633848
survtmle,6mo,F2,1440,0.2427898610005078,0.16826090859901602,0.6930310347624611,-0.0745289524014918,1.0984257190480406
survtmle,6mo,F3,360,0.02543286240173247,0.016927891268102804,0.6655912732398414,-0.008504971133629666,1.0087269217332624
survtmle,6mo,F3,720,0.05142822761367267,0.04313473809152542,0.8387366256436504,-0.00829348952214725,1.008743133375436
survtmle,6mo,F3,1080,0.0698269872563384,0.06872828480412782,0.9842653607812523,-0.0010987024522105815,1.0011811807450421
survtmle,6mo,F3,1440,0.08861534199298052,0.10073456831942172,1.1367621684222717,0.012119226326441204,0.9867024025256875
contmle,3mo,1,4,0.07481209793357217,0.072665069033846,0.9713010467687647,-0.0021470288997261777,1.0023206409151382
contmle,3mo,1,8,0.13667223652862717,0.11941249910342151,0.8737143851334396,-0.01725973742520566,1.0199921028321914
contmle,3mo,1,12,0.18652934379949504,0.1591482306040379,0.8532074758977881,-0.027381113195457135,1.0336596200326962
contmle,3mo,1,16,0.2404134599379771,0.20512906471154585,0.8532345267376706,-0.03528439522643126,1.0464521069890869
contmle,3mo,2,4,0.05392681464238676,0.05314166342482842,0.9854404302800929,-7.851512175583372e-4,1.0008299053706522
contmle,3mo,2,8,0.10442289404548766,0.0841282274936506,0.8056492617126998,-0.02029466655183705,1.0226609930255048
contmle,3mo,2,12,0.18350124272269186,0.13542098820249876,0.7379840386538838,-0.0480802545201931,1.0588858881800642
contmle,3mo,2,16,0.24244581220156305,0.17631315535836012,0.7272270605844823,-0.06613265684320294,1.0872975925793429
contmle,3mo,3,4,0.029244804708473696,0.030791993960192984,1.0529047558067977,0.0015471892517192887,0.9984062003899401
contmle,3mo,3,8,0.04888495925652474,0.05423405259929179,1.1094220681395597,0.00534909334276705,0.9943759764974531
contmle,3mo,3,12,0.07956235266783085,0.09334020020868376,1.1731704390187503,0.013777847540852914,0.9850311994725692
contmle,3mo,3,16,0.0951626335063792,0.11440098842332092,1.2021629100423339,0.019238354916941716,0.9787383284230478
contmle,6mo,1,2,0.07478996938802969,0.07269822945496301,0.972031811883567,-0.0020917399330666747,1.0022608271244997
contmle,6mo,1,4,0.13665214157076447,0.11944334594156138,0.8740685990618623,-0.01720879562920309,1.019932632554985
contmle,6mo,1,6,0.1865108978106768,0.15917711694688122,0.8534467359031132,-0.027333780863795593,1.0336006724493703
contmle,6mo,1,8,0.24039681182432102,0.20515569243251278,0.8534043811797221,-0.03524111939180824,1.046394117271211
contmle,6mo,2,2,0.05391942838808128,0.05315652539854446,0.9858510556891316,-7.629029895368233e-4,1.0008063826828586
contmle,6mo,2,4,0.10441697065512506,0.0841414794816067,0.8058218788927949,-0.02027549117351836,1.0226394320896746
contmle,6mo,2,6,0.18349762800236596,0.13543158282810094,0.7380563133293185,-0.04806604517426502,1.058868224787477
contmle,6mo,2,8,0.24244393669386685,0.17632163974340767,0.7272676815425927,-0.06612229695045918,1.0872837010397458
contmle,6mo,3,2,0.02924721528557607,0.03078566112453391,1.0526014468022382,0.00153844583895784,0.9984152032698927
contmle,6mo,3,4,0.04888801573047599,0.05422656053242147,1.1091994576212165,0.005338544801945476,0.9943870491695617
contmle,6mo,3,6,0.07956642591898895,0.09333078244699333,1.1729920172865205,0.013764356528004382,0.9850457904670121
contmle,6mo,3,8,0.09516722761604561,0.11439053772072268,1.2019950626515459,0.019223310104677066,0.9787548476454608
contmle,cont,1,360,0.07488238499328462,0.0725813637179873,0.9692715279367281,-0.002301021275297313,1.0024872743075814
contmle,cont,1,720,0.1367424867226027,0.11932614870406272,0.8726340405533873,-0.01741633801853998,1.0201751363303149
contmle,cont,1,1080,0.18659951813622996,0.15905967971771312,0.8524120603654992,-0.027539838418516843,1.0338576617946107
contmle,cont,1,1440,0.24048348261830665,0.20503804405451026,0.8526075962561841,-0.035445438563796394,1.0466684235992505
contmle,cont,2,360,0.05391868218385664,0.053163515985442465,0.9859943498648734,-7.551661984141755e-4,1.0007982043236594
contmle,cont,2,720,0.10441460421699868,0.084148679888618,0.8059091016974674,-0.020265924328380674,1.0226286900431896
contmle,cont,2,1080,0.1834926302222525,0.1354391864186092,0.7381178538590931,-0.04805344380364332,1.0588524311993943
contmle,cont,2,1440,0.24243688265497898,0.1763296242483916,0.7273217767749179,-0.06610725840658738,1.0872630370895944
contmle,cont,3,360,0.02918810103371734,0.03089260485181959,1.0583972152259324,0.0017045038181022522,0.9982442491486588
contmle,cont,3,720,0.04882825023062268,0.05433326815739434,1.11274247798704,0.00550501792677166,0.9942123828550349
contmle,cont,3,1080,0.07950559917682413,0.09343714838700831,1.1752272714680103,0.013931549210184177,0.9848651450810286
contmle,cont,3,1440,0.09510583961979908,0.11449674669757913,1.2038876598461075,0.019390907077780045,0.9785710772300346
cox_gcomp,3mo,1,4,0.08520094019980769,0.06425375765438088,0.7541437630112667,-0.02094718254542681,1.0228981242613018
cox_gcomp,3mo,1,8,0.14539504203563086,0.11198183956880768,0.770190221076212,-0.03341320246682318,1.0390978336311223
cox_gcomp,3mo,1,12,0.1939137297931386,0.1525487712670196,0.78668370429342,-0.04136495852611899,1.051315795907929
cox_gcomp,3mo,1,16,0.2463577426578044,0.1994876913525686,0.8097480079189587,-0.046870051305235805,1.06219137906429
cox_gcomp,3mo,2,4,0.06828205853404305,0.0421203997471119,0.616858961949897,-0.02616165878693115,1.028078947096123
cox_gcomp,3mo,2,8,0.11739668259729027,0.07376665662849223,0.628353842685116,-0.043630025968798045,1.0494333355750245
cox_gcomp,3mo,2,12,0.1943187333586834,0.12614833384975746,0.6491825655167608,-0.06817039950892595,1.0846121193721077
cox_gcomp,3mo,2,16,0.2516629454992497,0.16790538808105213,0.6671835925148254,-0.0837575574181976,1.1119249099245474
cox_gcomp,3mo,3,4,0.02705032950764506,0.032708334667090395,1.209165849822504,0.005658005159445336,0.9941846887551931
cox_gcomp,3mo,3,8,0.04616226063884723,0.056641828190222794,1.2270159088040118,0.010479567551375565,0.9890132596783239
cox_gcomp,3mo,3,12,0.07601800165234862,0.09656479672353646,1.2702885451416366,0.02054679507118784,0.9777627755649662
cox_gcomp,3mo,3,16,0.09120205560499167,0.11806399011134867,1.2945321169371407,0.026861934506357002,0.9704423467592248
cox_gcomp,6mo,1,2,0.08520094019980769,0.06425375765438088,0.7541437630112667,-0.02094718254542681,1.0228981242613018
cox_gcomp,6mo,1,4,0.14539504203563086,0.11198183956880768,0.770190221076212,-0.03341320246682318,1.0390978336311223
cox_gcomp,6mo,1,6,0.1939137297931386,0.1525487712670196,0.78668370429342,-0.04136495852611899,1.051315795907929
cox_gcomp,6mo,1,8,0.2463577426578044,0.1994876913525686,0.8097480079189587,-0.046870051305235805,1.06219137906429
cox_gcomp,6mo,2,2,0.06828205853404305,0.0421203997471119,0.616858961949897,-0.02616165878693115,1.028078947096123
cox_gcomp,6mo,2,4,0.11739668259729027,0.07376665662849223,0.628353842685116,-0.043630025968798045,1.0494333355750245
cox_gcomp,6mo,2,6,0.1943187333586834,0.12614833384975746,0.6491825655167608,-0.06817039950892595,1.0846121193721077
cox_gcomp,6mo,2,8,0.2516629454992497,0.16790538808105213,0.6671835925148254,-0.0837575574181976,1.1119249099245474
cox_gcomp,6mo,3,2,0.02705032950764506,0.032708334667090395,1.209165849822504,0.005658005159445336,0.9941846887551931
cox_gcomp,6mo,3,4,0.04616226063884723,0.056641828190222794,1.2270159088040118,0.010479567551375565,0.9890132596783239
cox_gcomp,6mo,3,6,0.07601800165234862,0.09656479672353646,1.2702885451416366,0.02054679507118784,0.9777627755649662
cox_gcomp,6mo,3,8,0.09120205560499167,0.11806399011134867,1.2945321169371407,0.026861934506357002,0.9704423467592248
cox_gcomp,cont,1,360,0.08520094019980769,0.06425375765438088,0.7541437630112667,-0.02094718254542681,1.0228981242613018
cox_gcomp,cont,1,720,0.14539504203563086,0.11198183956880768,0.770190221076212,-0.03341320246682318,1.0390978336311223
cox_gcomp,cont,1,1080,0.1939137297931386,0.1525487712670196,0.78668370429342,-0.04136495852611899,1.051315795907929
cox_gcomp,cont,1,1440,0.2463577426578044,0.1994876913525686,0.8097480079189587,-0.046870051305235805,1.06219137906429
cox_gcomp,cont,2,360,0.06828205853404305,0.0421203997471119,0.616858961949897,-0.02616165878693115,1.028078947096123
cox_gcomp,cont,2,720,0.11739668259729027,0.07376665662849223,0.628353842685116,-0.043630025968798045,1.0494333355750245
cox_gcomp,cont,2,1080,0.1943187333586834,0.12614833384975746,0.6491825655167608,-0.06817039950892595,1.0846121193721077
cox_gcomp,cont,2,1440,0.2516629454992497,0.16790538808105213,0.6671835925148254,-0.0837575574181976,1.1119249099245474
cox_gcomp,cont,3,360,0.02705032950764506,0.032708334667090395,1.209165849822504,0.005658005159445336,0.9941846887551931
cox_gcomp,cont,3,720,0.04616226063884723,0.056641828190222794,1.2270159088040118,0.010479567551375565,0.9890132596783239
cox_gcomp,cont,3,1080,0.07601800165234862,0.09656479672353646,1.2702885451416366,0.02054679507118784,0.9777627755649662
cox_gcomp,cont,3,1440,0.09120205560499167,0.11806399011134867,1.2945321169371407,0.026861934506357002,0.9704423467592248
glm_gcomp,1mo,F1,360,0.07661881488453826,0.06669097551943386,0.8704255687057377,-0.009927839365104399,1.010751615394744
glm_gcomp,1mo,F1,720,0.13940831359863148,0.12358806567626478,0.8865186191986042,-0.015820247922366706,1.0183829894854322
glm_gcomp,1mo,F1,1080,0.1901752959787703,0.17164740343212823,0.9025746617020626,-0.018527892546642083,1.0228788927463448
glm_gcomp,1mo,F1,1440,0.230607413950043,0.21179096510277842,0.9184048399617333,-0.018816448847264577,1.0244562388414318
glm_gcomp,1mo,F2,360,0.06701636660110136,0.043905638345225886,0.6551479970044263,-0.02311072825587547,1.0247707756369553
glm_gcomp,1mo,F2,720,0.12922523095418278,0.08639157151852918,0.6685348587162485,-0.04283365943565361,1.049190285431203
glm_gcomp,1mo,F2,1080,0.18616632342222025,0.1270840173621174,0.6826369830267005,-0.05908230606010284,1.0725975193218196
glm_gcomp,1mo,F2,1440,0.23747242865612603,0.16561270524173222,0.6973976144470612,-0.07185972341439381,1.0942388526197797
glm_gcomp,1mo,F3,360,0.030780189275816522,0.03141471384515765,1.0206147065456697,6.345245693411272e-4,0.9993453243915154
glm_gcomp,1mo,F3,720,0.05843416867635469,0.06080084859618521,1.0405016443878699,0.002366679919830521,0.9974864424333416
glm_gcomp,1mo,F3,1080,0.08294365999918417,0.0880138348548197,1.0611279373937128,0.005070174855635531,0.9944712504188881
glm_gcomp,1mo,F3,1440,0.10433822381912838,0.112931960658012,1.0823642240046272,0.00859373683888362,0.9904051539683567
glm_gcomp,3mo,F1,360,0.07863414842495847,0.0634903351165128,0.8074142899519335,-0.015143813308445678,1.0164362650108616
glm_gcomp,3mo,F1,720,0.1426058437083225,0.11765938583455926,0.8250670714112723,-0.024946457873763234,1.0290956705159495
glm_gcomp,3mo,F1,1080,0.19419734654886414,0.16361208650634568,0.8425042330080315,-0.030585260042518464,1.0379562662291146
glm_gcomp,3mo,F1,1440,0.23540394211140636,0.20234665087743092,0.8595720575557274,-0.03305729123397544,1.0432349747201968
glm_gcomp,3mo,F2,360,0.06773191184320208,0.043748522621345196,0.645907098010493,-0.023983389221856888,1.0257258502425786
glm_gcomp,3mo,F2,720,0.129264219897756,0.08549466203437131,0.6613946388412427,-0.043769557863384684,1.0502673243291383
glm_gcomp,3mo,F2,1080,0.1846472353582686,0.12509135895529874,0.6774613154244397,-0.05955587640296986,1.0730430790029135
glm_gcomp,3mo,F2,1440,0.23398322410521577,0.16239729987282858,0.6940553131270771,-0.07158592423238719,1.0934521625179392
glm_gcomp,3mo,F3,360,0.03445779742249472,0.03550449187985553,1.0303761277752914,0.0010466944573608097,0.9989159516232778
glm_gcomp,3mo,F3,720,0.06260804326594781,0.06592169334502562,1.0529269069311433,0.003313650079077815,0.9964650325242572
glm_gcomp,3mo,F3,1080,0.08541162445413185,0.0918409642096085,1.075274762616526,0.006429339755476646,0.9929702367454218
glm_gcomp,3mo,F3,1440,0.1037117754394425,0.11379578609175545,1.0972311062035671,0.010084010652312944,0.9887491429921921
glm_gcomp,6mo,F1,360,0.07510622216278959,0.06390452318275487,0.8508552466431409,-0.011201698980034716,1.0121113356457312
glm_gcomp,6mo,F1,720,0.13643994706179413,0.11839332292572528,0.8677321083399756,-0.018046624136068848,1.0208979376415876
glm_gcomp,6mo,F1,1080,0.18622390846071507,0.16466392367457378,0.8842254737087666,-0.021559984786141295,1.0264937554817566
glm_gcomp,6mo,F1,1440,0.226369026844708,0.20378085998894843,0.9002152937148272,-0.022588166855759567,1.0291975989064044
glm_gcomp,6mo,F2,360,0.07076491587848366,0.04524844013851539,0.6394191185956507,-0.02551647573996827,1.0274596559858598
glm_gcomp,6mo,F2,720,0.13301684031041866,0.08686371845575384,0.6530279794125449,-0.046153121854664816,1.0532341618621401
glm_gcomp,6mo,F2,1080,0.1874356448324995,0.12498396741344693,0.6668100271169763,-0.06245167741905257,1.076857515373264
glm_gcomp,6mo,F2,1440,0.23468193535189633,0.15974823198612442,0.6807010166615007,-0.0749337033657719,1.0979118445351563
glm_gcomp,6mo,F3,360,0.03301825319385129,0.03452607848382077,1.0456664161219247,0.0015078252899694833,0.9984406889840997
glm_gcomp,6mo,F3,720,0.06032717663469544,0.06439770277718238,1.067474169512947,0.004070526142486937,0.9956681452934768
glm_gcomp,6mo,F3,1080,0.08280235510986797,0.09017094915409962,1.088990150515097,0.007368594044231652,0.9919661873476416
glm_gcomp,6mo,F3,1440,0.10120103749031567,0.11234124454143032,1.1100799688163345,0.011140207051114653,0.9876054518131526
survtmle,1mo,F1,360,0.09552031493518989,0.050571591841135764,0.529432842379638,-0.04494872309405413,1.0496956690529022
survtmle,1mo,F1,720,0.14691282846943182,0.10667769127751492,0.7261291773421363,-0.0402351371919169,1.047164156881798
survtmle,1mo,F1,1080,0.19928406616604702,0.14572307582226646,0.731232951162525,-0.05356099034378056,1.0668913756809135
survtmle,1mo,F1,1440,0.23758207926991654,0.20505480510518623,0.863090371695181,-0.03252727416473031,1.0426633127059535
survtmle,1mo,F2,360,0.06940030998007608,0.03732758387449893,0.5378590367278646,-0.032072726105577154,1.034464578539555
survtmle,1mo,F2,720,0.11947336229738974,0.06736042560009142,0.5638112488407226,-0.052112936697298315,1.059183827570812
survtmle,1mo,F2,1080,0.20035723279551676,0.11520334460920788,0.5749896971614877,-0.08515388818630888,1.1064899123442373
survtmle,1mo,F2,1440,0.2553136266035119,0.15889282501704347,0.6223436920732606,-0.09642080158646846,1.1294784019569157
survtmle,1mo,F3,360,0.024413156810992157,0.03316704931239504,1.3585727388381577,0.00875389250140288,0.9910270494497568
survtmle,1mo,F3,720,0.03732073091520634,0.061988961287288834,1.6609792940049688,0.024668230372082496,0.974375442409252
survtmle,1mo,F3,1080,0.07041980821395694,0.09920856124815619,1.4088161238203065,0.028788753034199255,0.9690303716789768
survtmle,1mo,F3,1440,0.07788150051173119,0.12883129938450036,1.6541964206903623,0.05094979887276917,0.9447470158108271
survtmle,3mo,F1,360,0.09556794976677392,0.050267028567336315,0.525982075476235,-0.045300921199437606,1.0500876999966509
survtmle,3mo,F1,720,0.14705434523929217,0.10631322892774986,0.722951972311686,-0.040741116311542314,1.0477651959232646
survtmle,3mo,F1,1080,0.19903312840370938,0.14500239740528073,0.7285339810926588,-0.054030730998428644,1.0674568860641487
survtmle,3mo,F1,1440,0.23721251093323814,0.20426929211247913,0.8611236030884111,-0.03294321882075901,1.0431879380468911
survtmle,3mo,F2,360,0.06918558331178658,0.037151317087192284,0.5369806151632622,-0.03203426622459429,1.0344153094862565
survtmle,3mo,F2,720,0.11927629935097893,0.0670409497459481,0.5620643003743382,-0.05223534960503083,1.0593095763932976
survtmle,3mo,F2,1080,0.19935888665795953,0.1146922850467385,0.5753056057316186,-0.08466660161122103,1.1057485060413714
survtmle,3mo,F2,1440,0.2547509924129686,0.15804635949079757,0.6203954614417898,-0.09670463292217105,1.1297615051313943
survtmle,3mo,F3,360,0.02428555558283363,0.033042187345697555,1.3605695464942789,0.008756631762863926,0.991025415465593
survtmle,3mo,F3,720,0.037284790902382424,0.06182980287198316,1.658311643314925,0.02454501196960074,0.9745043895249069
survtmle,3mo,F3,1080,0.07016599409816648,0.09930093732557344,1.4152288241886148,0.02913494322740695,0.9686665113961396
survtmle,3mo,F3,1440,0.07775725590918822,0.12853059883937562,1.6529724118542066,0.0507733429301874,0.9449457930078462
survtmle,6mo,F1,360,0.09471872603743851,0.05003018160979049,0.5281973660627104,-0.044688544427648025,1.0493642646909498
survtmle,6mo,F1,720,0.14603069913186928,0.10569896995859909,0.7238133528563768,-0.04033172917327019,1.0472285468953857
survtmle,6mo,F1,1080,0.1974639457846973,0.14394421592696763,0.7289645477049044,-0.05351972985772968,1.0666882560311384
survtmle,6mo,F1,1440,0.23599166005354286,0.20200667556719376,0.855990739339524,-0.033984984486349096,1.0444824784095037
survtmle,6mo,F2,360,0.06850496725125858,0.03677810464257481,0.5368677063618204,-0.03172686260868377,1.0340601522211676
survtmle,6mo,F2,720,0.11823775028005046,0.0664488521975361,0.5619935430110058,-0.051788898082514356,1.0587334035891904
survtmle,6mo,F2,1080,0.19784221680845807,0.11395613242518465,0.5759950240322663,-0.08388608438327341,1.104575541297519
survtmle,6mo,F2,1440,0.25333088828814854,0.15672989694984324,0.6186766170083945,-0.0966009913383053,1.1293759040290725
survtmle,6mo,F3,360,0.023953427241553374,0.032819945291891806,1.3701565525853927,0.008866518050338432,0.9909158862929252
survtmle,6mo,F3,720,0.03697887965285818,0.061410960623473294,1.6607036557076087,0.02443208097061511,0.9746297558232077
survtmle,6mo,F3,1080,0.06969681760357495,0.09863283904710878,1.4151699093080201,0.028936021443533827,0.9688961383868475
survtmle,6mo,F3,1440,0.07733081176612905,0.12800917622188615,1.6553450467974302,0.0506783644557571,0.9450741770701554
contmle,3mo,1,4,0.07407548449781608,0.07296747750032719,0.9850421903413732,-0.0011080069974888918,1.0011966493800935
contmle,3mo,1,8,0.13606128420204547,0.12224938038761991,0.8984876271348766,-0.013811903814425555,1.015987133765233
contmle,3mo,1,12,0.18571485696178272,0.16342843330960824,0.8799965494588261,-0.02228642365217448,1.027369311404873
contmle,3mo,1,16,0.23287060078594515,0.2041611850804709,0.8767151559339001,-0.02870941570547425,1.0374244758901012
contmle,3mo,2,4,0.04579855131843543,0.04378580162842857,0.956052110119984,-0.0020127496900068584,1.0021093550976976
